Date,Assigned to,Newspaper,Link,Section,Key words,Opinion adm,Opinion CDC,Briefly observation,,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/phillies-have-no-new-covid-19-cases-set-to-resume-play-monday/,Sports,"The Phillies, the yankees",Nada,Nada,"Having had all games since last Sunday postponed after playing the Marlins, the Phillies announced they had no new positive cases in their most recent round of tests, and will resume their schedule Monday at Yankee Stadium. They are on track to resume season against Yankees.",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/eduardo-rodriguez-out-for-season-with-post-covid-19-heart-issue/,Sports,"Red Sox, heart issues, long-term effects of COVID-19",Nada,Nada,"Red Sox ace Eduardo Rodriguez will sit out the rest of the season because of a heart issue, which the team believes is related to the southpaw’s recent contraction of COVID-19.",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/nancy-pelosi-says-she-has-no-confidence-in-dr-deborah-birx/,News,"disinformation, misinformation,  infectious disease expert",-1,Nada,Speaker Nancy Pelosi on Sunday attacked White House coronavirus task force coordinator Dr. Deborah Birx — accusing the physician Dr. Birx of helping spread misinformation about the pandemic.,,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/trump-tweets-about-troubling-covid-19-outbreak-in-australia/,News,"outbreaks, Twitter, Trump",1,Nada,President Trump on Sunday criticized the press for failing to cover coronavirus outbreaks in other countries highlighting a surge of cases in Australia that has forced the city of Melbourne into strict lockdown for six weeks.,,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/nys-largest-hospital-network-had-to-buy-garden-hoses-to-fix-ventilators/,Metro,"garden hoses,  New York’s largest hospital, ventilators, medical supply company",Nada,Nada,"At one point during the height of the coronavirus pandemic, staffers at New York’s largest hospital network were forced to shop at hardware stores for garden hoses to make the ventilators they had received from the state actually work. This experience and many others resulted in Northwell Health seeking to buy its own medical supply company so it never again has to rely on China or other governments for vital goods like vents, scrubs and masks.",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/astros-as-brawl-after-ramon-laureano-is-hit-by-pitch/,Sports,bench-clearing brawl,Nada,Nada,The Athletics and Astros engaged in a bench-clearing brawl Sunday that defied MLB’s coronavirus protocols and will likely lead to multiple suspensions.,,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/coronavirus-mask-dispute-leads-to-washington-mans-arrest/,News,"masks, dispute, veteran, jail,  ",Nada,Nada,A man in Washington state was arrested Saturday and charged with assault after allegedly breaking the jaw of a 72-year-old disabled veteran in a hotel lobby in a dispute over coronavirus masks. The man was also wanted in Alaska on a drug charge and probation violation and is being held at the Spokane County Jail. ,,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/israeli-jeweler-makes-1-5m-gold-diamond-encrusted-mask/,News,"diamond-encrusted mask, white gold mask",Nada,Nada,"An Israeli jewelry company is working on what it says will be the world’s most expensive coronavirus mask, a gold, diamond-encrusted face covering with a price tag of $1.5 million. Levy, owner of the Yvel company, declined to identify the buyer, but said he was a Chinese businessman living in the United States.",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/scientists-tested-14-types-of-masks-in-preventing-spread-of-covid-19/,News,types of masks ,Nada,Nada,"Researchers at Duke University made a discovery while testing 14 different types of masks.",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/cuomo-chides-queens-bars-nypd-over-enforcing-social-distancing/,Metro,"social distancing, bars",Nada,Nada,"Gov. Andrew Cuomo on Sunday demanded the NYPD do more to enforce social distancing rules — as he announced Queens bars and restaurants had received the bulk of violations a day earlier. Nevertheless, Cuomo said the state had hit its lowest rate of positive coronavirus tests recorded over a one-day period since the start of the pandemic. ",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/cuomo-trumps-order-for-ny-to-pay-unemployment-impossible/,Metro,"new executive orders, unemployment",-1,Nada,"Gov. Andrew Cuomo railed against President Trump’s new executive orders for coronavirus relief, saying it’s “laughable” to expect cash-strapped New York to pitch in more money for unemployment.  But Sen. Chuck Schumer on Sunday also attacked the order, saying it still left holes, such as the lack of funding for state and local governments — including to safely reopen schools, and no cash for testing, tracing and treatment of the virus itself. “The biggest problem with the Executive Orders is not what they do, but what they don’t do,” Schumer said.",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/steven-mnuchin-warns-democrats-about-challenging-trumps-covid-19-orders/,News,"unemployment benefits, executive orders, ",1,Nada,Treasury Secretary Steven Mnuchin on Sunday defended the legality of President Trump’s executive orders to provide financial help during the coronavirus — and said Americans would hold Democrats responsible for delaying the assistance if they challenge the actions in court.,,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/cardinals-pirates-game-postponed-because-of-coronavirus/,Sports,"The Cardinals, positive cases, The 2020 MLB season",Nada,Nada,"The Cardinals haven’t played a game since July 29, and it’ll be even longer before they hit the field again. St. Louis’ series against the Pirates this week was postponed Sunday",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/cameron-smiths-covid-19-led-to-discovery-of-heart-condition/,Sports,"congenital heart condition, Minnesota Vikings ",Nada,Nada,"For Minnesota Vikings linebacker Cameron Smith, testing positive for COVID-19 turned into a “blessing"", because of a congenital heart condition that came to his attention after testing positive for the coronavirus",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/nancy-pelosi-rips-trumps-emergency-covid-19-executive-orders/,News,executive orders ,0,Nada,"House Speaker Nancy Pelosi blasted the four executive orders signed by President Trump for financial relief because of the coronavirus pandemic as “unconstitutional slop.” Trump said he took the executive actions to protect Americans after weeks of negotiation between the White House, Democrats and Republicans hit a wall.",,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/new-zealand-marks-100-days-free-of-coronavirus-spread/,News,"New Zealand, no covid cases",Nada,Nada,New Zealand on Sunday marked 100 days since it was able to effectively eliminate the spread of coronavirus.The South Pacific nation suppressed the spread of the virus by implementing a strict lockdown — that closed the borders to foreign nationals. ,,,,,,,,,,,
8/9/2020,Sofi,The New York Post,https://nypost.com/2020/08/09/9-test-positive-for-coronavirus-at-georgia-school-that-went-viral-for-crowded-hallway-photo/,News,"Schools, no masks, teens",Nada,Nada,Nine people have become infected with coronavirus at the Georgia school where a teen was suspended for recording footage of a crowded hallway in which many students were seen without masks,,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/experts-weigh-in-on-how-to-save-new-york-city-post-coronavirus/,Opinion,"NY, crisis, 1/3 unemployed, budget gaps, stronger public sector",Nada,Nada,"Things won’t magically “go back to normal,” at least not without help. Government cannot casually wait for a COVID-19 vaccine while the quality of life plummets. Mayor de Blasio and the City Council must act now, to revitalize Gotham and lay the groundwork for a full recovery.",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/new-zealand-delays-national-elections-by-four-weeks-amid-covid-19/,News,"New Zealand, delay elections",Nada,Nada,"The election, which was scheduled for Sept. 19, will now take place on Oct. 17.",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/south-dakota-turns-down-trumps-300-a-week-unemployment-benefits/,News,"South Dakota, rejects federal funds",0,Nada,"“South Dakota’s economy, having never been shut down, has recovered nearly 80 percent of our job losses,” said Gov Noem",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/new-york-city-lifts-ban-on-bowling-alleys-monday/,Metro,"bowling alleys, reopen, New York",Nada,Nada,Gov. Andrew Cuomo announced Friday that he would allow bowling alleys in the state to reopen after the weekend — sending owners into a joyful panic and players set to strike.,,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/trump-shares-faucis-advice-on-in-person-voting-amid-covid-19/,News,"in person voting, Fauci, mitigation measures",0,Nada,"“‘If carefully done, according to the guidelines, there is no reason why you shouldn’t be able to do that (vote at polling place),’ ” the president wrote on Twitter, attributing the quote to Fauci.",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/toronto-strip-club-worker-may-have-exposed-hundreds-to-covid-19/,News,"Toronto, strip clubs, exposure",Nada,Nada,"A Toronto jiggle joint worker infected with COVID-19 may have exposed more than 500 people to the illness, health officials have warned",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/kushner-has-no-fear-sending-his-kids-back-to-school-amid-pandemic/,News,"White House senior adviser, sending kids to school",1,Nada,White House senior adviser Jared Kushner said Sunday he has “no fear” when it comes to allowing his own kids to return to school during the coronavirus pandemic.,,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/oklahoma-sorority-house-under-quarantine-after-covid-19-outbreak/,News,"Oklahoma State, sorority house, quarantine",Nada,Nada,"An Oklahoma State University sorority house is under quarantine after nearly two dozen members contracted coronavirus, school officials said.",,,,,,,,,,,
8/16/2020,A,The New York Post,https://nypost.com/2020/08/16/new-york-has-administered-7-million-covid-19-tests-cuomo/,Metro,"New York, 7 million tests, positivity rate",Nada,Nada,"Seven million coronavirus diagnostic tests have now been administered across New York, Gov. Andrew Cuomo announced Sunday, as the state marked a ninth consecutive day with a positivity rate below 1 percent.",,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/formerly-homeless-marine-vet-turned-nurse-gives-back-amid-pandemic/,Metro,"former homeless, nurse",Nada,Nada,A US Marine veteran who went from living on the streets to becoming an ER nurse at a Long Island hospital found inspiration to help the homeless in the coronavirus pandemic.,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/connecticut-city-facing-serious-coronavirus-outbreak/,Metro,"Danbury, outbreak",nada,Nada,The city of Danbury in Connecticut is facing a “serious outbreak”,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/what-mets-schedule-may-look-like-in-coronavirus-aftermath/,Sports,"Mets, teams",nada,Nada,And the possibility exists of a very busy week ahead for the Mets,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/giants-manage-to-avoid-nfls-coronavirus-testing-mess/,Sports,"Giants, NFL, test",nada,Nada,No Giants players received a false positive COVID-19 test,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/big-east-athletic-directors-mull-college-basketball-bubble-ideas/,Sports,"basketball bubble , NBA, ",nada,Nada,Big East athletic directors mull college basketball bubble ideas,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/trump-to-announce-authorization-of-plasma-treatment-for-covid-19/,News,"plama, treatment",-1,nada,Trump announces emergency authorization of plasma treatment for COVID-19,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/nj-gym-that-defied-order-to-close-is-now-campaign-hqs-for-gop-hopeful/,Metro,"gym, republican, campaign headquarters",nada,nada,gym that defied order to close is now campaign headquarters,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/vacationers-migrants-drive-italys-surge-in-covid-19-cases/,News,"Italy, vacationers , migrants, travelers ",nada,nada,Italy’s surge in COVID-19 cases,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/nfls-first-coronavirus-testing-hiccup-affects-multiple-teams/,Sports,"NFL,  false positives , laboratory",nada,nada,NFL’s first coronavirus testing hiccup affects multiple teams,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/at-least-13-die-in-peru-running-away-from-cops-amid-covid-19-club-raid/,Nws,"Peru, club, cops",nada,nada,At least 13 die in Peru running away from cops amid COVID-19 club raid,,,,,,,,,,,
8/23/2020,A,The New York Post,https://nypost.com/2020/08/23/white-house-trump-to-announce-covid-19-breakthrough/,News,,,,White House says Trump to make announcement about COVID-19 treatment,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/dr-deborah-birx-is-hopeful-for-coronavirus-vaccine/,News,"vaccine, social distance",-1,Nada,"White House coronavirus task force coordinator Dr. Deborah Birx on Sunday said that while she’s “hopeful” for a  vaccine, she’s also convinced that the spread of COVID-19 can be stopped through mask-wearing and social distancing. Also scientists and health experts have voiced concerns that President Trump might apply pressure to approve a vaccine before November to increase his chances of winning another term.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/south-carolina-college-students-busted-for-pool-party/,News,"college students, parties, covid restrictions",Nada,Nada,Hundreds of raucous party-goers crammed into a pool area near the University of South Carolina over the weekend in violation of coronavirus rules and were busted,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/vmas-2020-lady-gaga-ariana-grande-storm-the-stage-with-rain-on-me/,Entertainment,"Lady gaga,  2020 VMAs",Nada,Nada,"Lady Gaga grabbed the spotlight alongside her “Rain on Me” collaborator during a performance of their single from Gaga’s dance-centric “Chromatica,” which was one of the most anticipated albums of the summer.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/coronavirus-decimates-ailing-sept-11-responders-workers-say/,Metro,"emergency first-responders, September eleven, illnesses ",Nada,Nada,Dozens of emergency first-responders and others who were stricken with underlying illnesses linked to their work around Ground Zero have succumbed to the pandemic. First they battled 9/11-related illnesses — and now they’re dead from the coronavirus.,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/study-fewer-wildlife-deaths-as-traffic-dips-during-pandemic/,News,"wildlife,  traffic",Nada,Nada,"A study shows California’s stay-at-home order in response to the coronavirus seems to have saved some wildlife, as decreased traffic resulted in fewer collisions with mountain lions, deer and other large animals.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/city-councilman-rips-militia-forces-targeting-borough-park-weddings/,Metro,"weddings, covid restrictions ",Nada,Nada,A city councilman Sunday blasted the law-enforcement “militia forces’’ he says are patrolling his Brooklyn neighborhood to bust up large gatherings amid the coronavirus.,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/new-yorks-public-colleges-see-enrollment-dip-amid-covid-19/,Metro,"New York’s public colleges, enrrolment, studies",Nada,Nada,"Enrollment at New York’s public colleges has dropped amid the coronavirus, according to preliminary figures obtained by The Post.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/world-coronavirus-cases-top-25-million-with-us-leading-the-way/,News,World coronavirus cases,Nada,0,"There are now more than 25 million confirmed cases of the coronavirus worldwide, and the US overwhelmingly leads the world’s current tally with 6 million cases. The nations with the next two highest tallies are Brazil and India, with 3.8 million and 3.5 million cases, respectively. But the federal Centers for Disease Control and Prevention has warned that the true figures are likely much higher — and up to 10 times more in the US alone thanks to testing issues and the fact that mild cases often go undetected.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/suny-oneonta-closes-after-over-100-students-positive-for-covid-19/,News,"SUNY’s campus, parties, college students",Nada,Nada,SUNY’s campus in upstate Oneonta is closing after more than 100 people there tested positive for coronavirus following a series of large parties in the opening week of classes,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/india-records-worlds-biggest-single-day-jump-in-covid-19-cases/,News,"India, the biggest single-day spike, deaths",Nada,Nada,"India registered 78,761 new coronavirus cases on Sunday, the biggest single-day spike in the world since the pandemic began, just as the government began easing restrictions to help the battered economy.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/benoit-paire-out-of-us-open-after-testing-positive-for-covid-19/,Sports,"Covid bubbles, Benoit Paire, Western & Southern Open ",Nada,Nada,"The first glitch of the US Open bubble occurred Sunday morning. The Post confirmed a L’Equipe report the player is Frenchman Benoit Paire. Under CDC and New York State guidelines, Paire must self-isolate for 10 days, meaning he’s done for the Open. ",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/lionel-messi-a-no-show-for-barcelona-covid-19-testing/,Sports,"Leo Messi, Manchester City, Barcelona, ",Nada,Nada,"Messi did not show up for Barcelona’s preseason coronavirus testing on Sunday, digging in his heels after he informed the club on Tuesday he wanted to leave and was exercising a clause in his contract that allowed him to do so for free.The 33-year-old soccer superstar wants to go to Manchester City — whose offer could include a potential move to New York City FC in three years — but Barcelona insist the opt-out clause expired in June. ",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/oakland-as-game-postponed-because-of-positive-covid-19-test/,Sports,"Outbreaks, MLB",Nada,Nada,The Oakland A’s announced Sunday morning that a member of their organization tested positive for COVID-19 and their Sunday game against the Astros in Houston has been postponed by the league. ,,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/first-college-football-game-in-coronavirus-era-has-some-fans/,Sports,"college football, masks, social distancing",Nada,Nada,"With masks, social distancing and mostly empty stands, the college football season kicked off COVID-19 style. Fans and teams — and college football in general — are hoping for a positive outcome for both players and those who sat in the stands for Game 1 of the COVID-19 experiment.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/1200-students-now-infected-with-coronavirus-at-university-of-alabama/,News,"students, positive cases, universities, Alabama",Nada,Nada,"A coronavirus tide is rolling at the University of Alabama — where 1,200 students have tested positive since the school opened this month.",,,,,,,,,,,
8/30/2020,Sofi,The New York Post,https://nypost.com/2020/08/30/maines-big-moose-inn-admits-bad-head-count-at-covid-super-speading-wedding-event/,News,"The Big Moose, outbreaks ",Nada,Nada,"Maine’s “Big Moose Inn” now knows it made a big, coronavirus-super spreading Moose-stake.The campground and catering hall has admitted it screwed up its head-count when it allowed a restriction-violating mob to celebrate an Aug. 7 wedding — a reception now linked to at least 123 people contracting COVID-19",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/brooklyn-karaoke-bar-shuttered-over-coronavirus-violations/,Metro,Irresponsibility,Nada,Nada,"The young child, whose exact age was not released, was seen dancing where alcoholic beverages were being served",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/costa-rica-researchers-to-trial-covid-19-treatment-from-horses/,News,Surprising,Nada,Nada,"We do it with our resources, without having to stand in line or compete against other countries, as can be seen with possible vaccines",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/hundreds-cycle-brooklyn-in-socially-distant-west-indian-day-celebration/,Metro,Custom,Nada,Nada,"We couldn’t have any huge things happening, so we figured it’s safe, we can practice social distancing while being on bikes and being healthy",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/uk-hits-highest-daily-total-of-new-covid-19-cases-since-may/,News,Painful,Nada,Nada,We could say that we are seeing some sort of a second coronavirus wave in certain parts of the country,,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/mnuchin-pelosi-at-odds-over-stimulus-but-are-close-to-deal/,News,Stimulus,Nada,Nada,"We have to make sure the public knows how we can solve this, and why the administration is standing in the way of crushing the virus",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/kamala-harris-says-she-wouldnt-take-trumps-word-about-a-covid-19-vaccine/,News,disbelieve,-1,Nada,"From the beginning of this pandemic, he has called it a hoax, has muzzled the public health experts. He has minimized the seriousness of it. He has created false expectations for the American people and American families, even though if he had listened to the scientists and the experts, he would have understood the gravity of it",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/nyu-warns-students-about-covid-19-rules-after-washington-square-park-rager/,Metro,Irresponsibility,Nada,Nada,"We have received reports and videos of large crowds of young people gathering in Washington Square Park last night, with some people not wearing masks or distancing",,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/joe-biden-is-in-a-bind-due-to-covid-19/,Opinion,caught,0,Nada,Paradoxes happen when what seems real is not — and is known not to be real by those who act as if it is,,,,,,,,,,,
9/6/2020,A,The New York Post,https://nypost.com/2020/09/06/elderly-new-yorkers-languish-on-wait-lists-for-critical-services-amid-covid-19/,Metro,Pain and anger,Nada,Nada,"You have a virus that specifically is affecting older New Yorkers … and there’s been zero investment in trying to figure that out. In fact, there are cuts",,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/dominic-thiem-rallies-to-beat-alexander-zverev-for-us-open-title/,Sports,understandable,Nada,Nada,We have a long-term friendship. We were both tested negative maybe 14 times. We didn’t put anyone in danger. We wanted to share the moment… We just wanted to share the moment. We didn’t put anybody in danger,,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/i-was-pro-lockdown-for-nyc-but-now-theres-no-need-to-continue/,Opinion,absolute truth,Nada,Nada,"We can’t continue in this fearfulness with a vague plan to wait out the virus while society collapses around us. Our elected officials need to offer rational guidance, or New Yorkers need to fight them. We’ve been complacent for long enough.",,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/trump-advisers-defend-covid-19-response-in-fiery-cnn-debate/,News,unpleasant,-1,Nada,"I would just like to remind the American people watching that the United States has less than 5 percent of the world’s population, and the United States has more than 20 percent of the world’s coronavirus deaths. That is a fact",,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/companies-getting-creative-onboarding-new-hires-working-remotely/,Living,new modality,Nada,Nada,"I had 19 people scheduled to start, and four business days to turn a five-day orientation into a virtual experience,",,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/nevada-gov-steve-sisolak-blasts-trumps-reckless-indoor-rally/,News,reckless and selfish,-1,Nada,President Donald Trump is taking reckless and selfish actions that are putting countless lives in danger here in Nevada,,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/welkin-health-startup-cut-staff-three-days-before-ppp-loan/,Business,complicated situation,Nada,Nada,The practical effect here is that there’s less money in this program to go to those small businesses that do have those employees still working there,,,,,,,,,,,
9/13/2020,A,The New York Post,https://nypost.com/2020/09/13/israel-to-set-new-nationwide-lockdown-as-virus-cases-surge/,News,difficult decision,Nada,Nada,Our goal is to stop the increase and lower morbidity,,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/trumps-accuses-democrats-of-criticizing-coronavirus-vaccine-for-political-purposes/,News,"coronavirus vaccine, Trump, democrats, elections",0,Nada,President Trump on Sunday night said his Democratic opponents have been criticizing the speedy timeframe of a potential US coronavirus vaccine as a political move to harm him before the election.Trump added that a coronavirus vaccine is near completion.,,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/retailers-anxious-about-socially-distant-black-friday-rush/,Business,"Black Friday, holiday shopping season, social-distancing requirements",Nada,Nada,"US retailers are already fretting over the upcoming holiday shopping season.The industry is bracing for a 30 percent jump, and while that would normally be a good thing, stores this year aren’t equipped to handle too many shoppers at once due to social-distancing requirements.",,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/experts-flunk-local-ny-colleges-for-failure-to-report-on-covid-19/,News,"New York colleges,  report cards, COVID-19 information ",Nada,Nada,"The Web site “We Rate COVID Dashboards’’ — founded by researchers including from Yale and Harvard universities — has been issuing “report cards’’ based on whether colleges have COVID-19 information dashboards, how frequently they report related data and how detailed the information may be. And Fordham, Long Island and Yeshiva universities get an “F” for keeping their communities in the dark on their coronavirus cases. ",,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/how-to-watch-and-live-stream-emmys-2020/,Entertainment,Emmys,Nada,Nada,"This year’s Emmys ceremony devoted to the best in television will be a little different — like most things — thanks to the coronavirus pandemic. Instead of an in-person ceremony held at the Microsoft Theater in downtown LA, stars will be broadcast into the show from around the world.",,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/california-battles-wildfires-covid-19-and-earthquake-in-one-week/,News,"California, wildfires, air quality conditions,COVID-19 rates ",Nada,Nada,"California was forced to contend in one week with the triple threat of wildfires, the coronavirus and an earthquake.",,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/emmys-2020-covid-era-ceremony-was-a-delight-to-watch/,Entertainment,"Emmys, Covid-19 restrictions",Nada,Nada,"Emmys 2020’s COVID-era ceremony went off with nary a hitch. All in all, Sunday night’s telecast overcame huge technical and emotional obstacles, and many naysayers to present one of the most entertaining Emmys shows in recent memory — and, in the process, set a high bar for succeeding televised awards shows that will follow during these COVID-restricted times.",,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/david-ortiz-says-hes-recovering-from-covid-19/,Sports,"Boston Red Sox, David Ortiz",Nada,Nada,Retired Boston Red Sox player David Ortiz says he’s recovering after being diagnosed with COVID-19.,,,,,,,,,,,
9/20/2020,Sofi,The New York Post,https://nypost.com/2020/09/20/infectious-disease-expert-who-pushed-mask-wearing-dies-of-covid-19/,News,"Dr. Rebecca Shadowen, masks",Nada,Nada,A Kentucky infectious disease expert who forcefully led local calls to wear masks has died after a four-month battle against COVID-19.,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/andrew-cuomo-has-gone-loco-on-crime-and-vaccines/,Opinion,Gov. Andrew Cuomo,1,Nada,"Gov. Andrew Cuomo was really losing it last week on crime and vaccines. Worst, Cuomo fed anti-vax hysteria just so he could dump on the president and so score a point or two with Trump-haters.",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/18-students-from-same-pace-u-dorm-have-covid-19/,Metro,"Pace University, students, Covi-19 cases",Nada,Nada,"At least 18 students from the same dorm at Pace University have tested positive for COVID-19, prompting more than 200 people to be quarantined",,,,,,,,,,,
9/27/2020,Sofi,The New York Post, https://nypost.com/2020/09/27/military-suicides-up-as-much-as-20-during-covid-19-pandemic/,News,"Military suicides, suicide rates, COVID-19 pandemic ",Nada,Nada,"Suicides among military members have spiked by as much as 20 percent during the COVID-19 pandemic compared to the same period last year. James Helis, director of the Army’s resilience programs, said that a combination of issues stemming from the pandemic — isolation, financial issues, remote schooling and loss of child care — had placed added stress on service members and their families.",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/florida-bars-packed-after-state-lifts-covid-19-restrictions/,News,"Florida, bars, lifted restrictions ",Nada,Nada,Crowds packed into some Florida bars over the weekend after Gov. Ron DeSantis lifted coronavirus restrictions on them and other businesses,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/dexta-daps-secret-concert-draws-packed-crowd-of-mask-less-fans/,Metro,"Dexta Daps, no masks, concert ",Nada,Nada,Reggae singer Dexta Daps drew a packed crowd for a blow-out Brooklyn concert in defiance of COVID-19 recommendations. Footage shared to Instagram  shows the Jamaican entertainer on stage hyping up what appeared to be hundreds of fans packed tightly at an undisclosed outdoor venue.,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/nys-covid-19-infection-rate-hovering-around-at-least-1-percent/,News,"COVID-19 infection rate, New York, Gov. Andrew Cuomo",Nada,Nada,New York’s COVID-19 infection rate continues to be at least 1 percent.That’s the fourth day in a row the state’s rate hit at least 1 percent. It was 0.9 percent Sept. 22.,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/nyc-sheriff-shuts-down-another-karaoke-bar-for-covid-19-violations/,Metro,"no masks, COVID-19 violations, New York",Nada,Nada,"The city sheriff’s office pulled the plug on a Queens karaoke joint after catching nearly 200 people partying early Sunday morning. Inside authorities found patrons boozing, smoking, not wearing masks and not maintaining safe social distance, the city said.",,,,,,,,,,,
